"Time","Read","Write"
2023-04-27 17:09:29,0,1530
2023-04-27 17:09:30,0,1601
2023-04-27 17:09:31,0,1691
2023-04-27 17:09:32,0,1719
2023-04-27 17:09:33,0,1721
2023-04-27 17:09:34,0,1779
2023-04-27 17:09:35,0,1818
2023-04-27 17:09:36,0,1846
2023-04-27 17:09:37,0,1849
2023-04-27 17:09:38,0,1852
2023-04-27 17:09:39,0,1834
2023-04-27 17:09:40,0,1780
2023-04-27 17:09:41,0,1752
2023-04-27 17:09:42,0,1751
2023-04-27 17:09:43,0,1779
2023-04-27 17:09:44,0,1731
2023-04-27 17:09:45,0,1750
2023-04-27 17:09:46,0,1724
2023-04-27 17:09:47,0,1765
2023-04-27 17:09:48,0,1756
2023-04-27 17:09:49,0,1737
2023-04-27 17:09:50,0,1645
2023-04-27 17:09:51,0,1563
2023-04-27 17:09:52,0,1435
2023-04-27 17:09:53,0,1342
2023-04-27 17:09:54,0,1325
2023-04-27 17:09:55,0,1356
2023-04-27 17:09:56,0,1463
2023-04-27 17:09:57,0,1541
2023-04-27 17:09:58,0,1600
2023-04-27 17:09:59,0,1679
2023-04-27 17:10:00,0,1760
2023-04-27 17:10:01,0,1742
2023-04-27 17:10:02,0,1722
2023-04-27 17:10:03,0,1706
2023-04-27 17:10:04,0,1762
2023-04-27 17:10:05,0,1712
2023-04-27 17:10:06,0,1694
2023-04-27 17:10:07,0,1710
2023-04-27 17:10:08,0,1740
2023-04-27 17:10:09,0,1674
2023-04-27 17:10:10,0,1686
2023-04-27 17:10:11,0,1704
2023-04-27 17:10:12,0,1710
2023-04-27 17:10:13,0,1721
2023-04-27 17:10:14,0,1716
2023-04-27 17:10:15,0,1731
2023-04-27 17:10:16,0,1751
2023-04-27 17:10:17,0,1760
2023-04-27 17:10:18,0,1669
2023-04-27 17:10:19,0,1546
2023-04-27 17:10:20,0,1406
2023-04-27 17:10:21,0,1316
2023-04-27 17:10:22,0,1130
2023-04-27 17:10:23,0,1112
2023-04-27 17:10:24,0,1228
2023-04-27 17:10:25,0,1224
2023-04-27 17:10:26,0,1171
2023-04-27 17:10:27,0,1175
2023-04-27 17:10:28,0,1138
2023-04-27 17:10:29,0,1020
2023-04-27 17:10:30,0,1036
2023-04-27 17:10:31,0,1070
2023-04-27 17:10:32,0,1049
2023-04-27 17:10:33,0,993
2023-04-27 17:10:34,0.400,920
2023-04-27 17:10:35,0.400,865
2023-04-27 17:10:36,0.400,791
2023-04-27 17:10:37,0.400,813
2023-04-27 17:10:38,1.80,950
2023-04-27 17:10:39,1.60,1080
2023-04-27 17:10:40,1.60,1239
2023-04-27 17:10:41,3,1462
2023-04-27 17:10:42,3,1612
2023-04-27 17:10:43,1.60,1647
2023-04-27 17:10:44,1.40,1741
2023-04-27 17:10:45,1.40,1709
2023-04-27 17:10:46,0,1654
2023-04-27 17:10:47,0,1672
2023-04-27 17:10:48,0,1645
2023-04-27 17:10:49,62.8,1463
2023-04-27 17:10:50,68,1452
2023-04-27 17:10:51,68.8,1336
2023-04-27 17:10:52,68.8,1198
2023-04-27 17:10:53,68.8,1152
2023-04-27 17:10:54,6,1305
2023-04-27 17:10:55,0.800,1355
2023-04-27 17:10:56,0,1477
2023-04-27 17:10:57,0,1602
2023-04-27 17:10:58,0,1733
2023-04-27 17:10:59,0,1705
2023-04-27 17:11:00,0,1741
2023-04-27 17:11:01,0.200,1747
2023-04-27 17:11:02,0.200,1768
2023-04-27 17:11:03,0.400,1719
2023-04-27 17:11:04,0.400,1705
2023-04-27 17:11:05,0.400,1656
2023-04-27 17:11:06,0.200,1633
2023-04-27 17:11:07,0.200,1597
2023-04-27 17:11:08,0,1607
2023-04-27 17:11:09,0,1588
2023-04-27 17:11:10,0,1598
2023-04-27 17:11:11,1.60,1559
2023-04-27 17:11:12,2.60,1427
2023-04-27 17:11:13,2.60,1307
2023-04-27 17:11:14,2.60,1262
2023-04-27 17:11:15,2.60,1177
2023-04-27 17:11:16,1,1056
2023-04-27 17:11:17,0,1177
2023-04-27 17:11:18,0,1267
2023-04-27 17:11:19,0.400,1351
2023-04-27 17:11:20,0.400,1402
2023-04-27 17:11:21,0.400,1562
2023-04-27 17:11:22,0.400,1564
2023-04-27 17:11:23,0.400,1562
2023-04-27 17:11:24,0,1543
2023-04-27 17:11:25,0,1564
2023-04-27 17:11:26,0,1550
2023-04-27 17:11:27,0,1558
2023-04-27 17:11:28,0,1567
2023-04-27 17:11:29,0,1619
2023-04-27 17:11:30,2.20,1548
2023-04-27 17:11:31,2.20,1429
2023-04-27 17:11:32,2.20,1331
2023-04-27 17:11:33,2.20,1192
2023-04-27 17:11:34,2.20,1130
2023-04-27 17:11:35,0,1206
2023-04-27 17:11:36,0,1355
2023-04-27 17:11:37,0,1465
2023-04-27 17:11:38,0,1596
2023-04-27 17:11:39,0,1600
2023-04-27 17:11:40,0,1594
2023-04-27 17:11:41,0,1575
2023-04-27 17:11:42,1.40,1546
2023-04-27 17:11:43,1.60,1545
2023-04-27 17:11:44,1.60,1536
2023-04-27 17:11:45,1.60,1548
2023-04-27 17:11:46,1.60,1627
2023-04-27 17:11:47,0.200,1703
2023-04-27 17:11:48,0,1718
2023-04-27 17:11:49,0,1746
2023-04-27 17:11:50,0,1720
2023-04-27 17:11:51,0,1632
2023-04-27 17:11:52,0,1570
2023-04-27 17:11:53,0,1575
2023-04-27 17:11:54,0,1577
2023-04-27 17:11:55,0,1618
2023-04-27 17:11:56,0,1562
2023-04-27 17:11:57,0,1565
2023-04-27 17:11:58,0,1507
2023-04-27 17:11:59,0,1565
2023-04-27 17:12:00,0.600,1584
2023-04-27 17:12:01,0.600,1582
2023-04-27 17:12:02,0.600,1496
2023-04-27 17:12:03,0.600,1480
2023-04-27 17:12:04,0.600,1332
2023-04-27 17:12:05,0,1133
2023-04-27 17:12:06,0,1175
2023-04-27 17:12:07,0,1254
2023-04-27 17:12:08,0,1301
2023-04-27 17:12:09,0,1380
2023-04-27 17:12:10,0,1528
2023-04-27 17:12:11,0,1533
2023-04-27 17:12:12,0,1526
2023-04-27 17:12:13,0,1524
2023-04-27 17:12:14,0,1529
2023-04-27 17:12:15,0,1521
2023-04-27 17:12:16,0,1522
2023-04-27 17:12:17,0,1519
2023-04-27 17:12:18,0,1610
2023-04-27 17:12:19,0,1590
2023-04-27 17:12:20,0,1642
2023-04-27 17:12:21,0,1680
2023-04-27 17:12:22,0,1657
2023-04-27 17:12:23,0,1568
2023-04-27 17:12:24,0,1598
2023-04-27 17:12:25,0,1551
2023-04-27 17:12:26,0,1530
2023-04-27 17:12:27,0,1538
2023-04-27 17:12:28,0,1521
2023-04-27 17:12:29,0,1531
2023-04-27 17:12:30,0,1553
2023-04-27 17:12:31,0,1534
2023-04-27 17:12:32,0,1447
2023-04-27 17:12:33,0,1397
2023-04-27 17:12:34,0,1278
2023-04-27 17:12:35,0,1205
2023-04-27 17:12:36,0,1152
2023-04-27 17:12:37,0,1255
2023-04-27 17:12:38,0,1336
2023-04-27 17:12:39,0,1443
2023-04-27 17:12:40,0,1500
2023-04-27 17:12:41,0,1559
2023-04-27 17:12:42,0,1536
2023-04-27 17:12:43,0,1517
2023-04-27 17:12:44,0,1510
2023-04-27 17:12:45,0,1527
2023-04-27 17:12:46,0,1507
2023-04-27 17:12:47,0,1537
2023-04-27 17:12:48,0,1516
2023-04-27 17:12:49,0,1504
2023-04-27 17:12:50,0.200,1372
2023-04-27 17:12:51,0.200,1285
2023-04-27 17:12:52,0.200,1175
2023-04-27 17:12:53,0.200,1087
2023-04-27 17:12:54,0.200,1082
2023-04-27 17:12:55,0,1208
2023-04-27 17:12:56,0.200,1334
2023-04-27 17:12:57,0.200,1465
2023-04-27 17:12:58,0.200,1573
2023-04-27 17:12:59,0.200,1551
2023-04-27 17:13:00,0.200,1558
2023-04-27 17:13:01,0.200,1530
2023-04-27 17:13:02,0.200,1542
2023-04-27 17:13:03,0.200,1564
2023-04-27 17:13:04,0.200,1606
2023-04-27 17:13:05,0.200,1562
2023-04-27 17:13:06,0,1540
2023-04-27 17:13:07,0,1569
2023-04-27 17:13:08,0,1534
2023-04-27 17:13:09,17,1556
2023-04-27 17:13:10,17,1573

