"Time","Read","Write"
2023-04-27 17:37:12,876,1329
2023-04-27 17:37:13,827,1513
2023-04-27 17:37:14,841,1424
2023-04-27 17:37:15,890,1344
2023-04-27 17:37:16,828,1466
2023-04-27 17:37:17,767,1463
2023-04-27 17:37:18,784,1251
2023-04-27 17:37:19,763,1244
2023-04-27 17:37:20,696,1400
2023-04-27 17:37:21,702,1223
2023-04-27 17:37:22,700,1127
2023-04-27 17:37:23,694,1150
2023-04-27 17:37:24,679,1307
2023-04-27 17:37:25,705,1113
2023-04-27 17:37:26,743,1152
2023-04-27 17:37:27,759,1337
2023-04-27 17:37:28,741,1398
2023-04-27 17:37:29,749,1172
2023-04-27 17:37:30,768,1190
2023-04-27 17:37:31,746,1316
2023-04-27 17:37:32,746,1282
2023-04-27 17:37:33,784,1205
2023-04-27 17:37:34,791,1289
2023-04-27 17:37:35,773,1480
2023-04-27 17:37:36,767,1321
2023-04-27 17:37:37,784,1202
2023-04-27 17:37:38,754,1346
2023-04-27 17:37:39,778,1404
2023-04-27 17:37:40,812,1237
2023-04-27 17:37:41,825,1272
2023-04-27 17:37:42,794,1483
2023-04-27 17:37:43,843,1393
2023-04-27 17:37:44,819,1262
2023-04-27 17:37:45,781,1444
2023-04-27 17:37:46,787,1484
2023-04-27 17:37:47,817,1282
2023-04-27 17:37:48,811,1401
2023-04-27 17:37:49,795,1517
2023-04-27 17:37:50,834,1332
2023-04-27 17:37:51,845,1286
2023-04-27 17:37:52,818,1465
2023-04-27 17:37:53,813,1373
2023-04-27 17:37:54,839,1265
2023-04-27 17:37:55,789,1427
2023-04-27 17:37:56,791,1501
2023-04-27 17:37:57,834,1339
2023-04-27 17:37:58,812,1439
2023-04-27 17:37:59,829,1548
2023-04-27 17:38:00,890,1403
2023-04-27 17:38:01,864,1371
2023-04-27 17:38:02,828,1545
2023-04-27 17:38:03,850,1371
2023-04-27 17:38:04,839,1270
2023-04-27 17:38:05,772,1423
2023-04-27 17:38:06,807,1455
2023-04-27 17:38:07,832,1270
2023-04-27 17:38:08,797,1483
2023-04-27 17:38:09,803,1516
2023-04-27 17:38:10,856,1336
2023-04-27 17:38:11,818,1388
2023-04-27 17:38:12,795,1498
2023-04-27 17:38:13,837,1294
2023-04-27 17:38:14,840,1267
2023-04-27 17:38:15,816,1395
2023-04-27 17:38:16,826,1390
2023-04-27 17:38:17,861,1286
2023-04-27 17:38:18,845,1314
2023-04-27 17:38:19,783,1475
2023-04-27 17:38:20,791,1334
2023-04-27 17:38:21,814,1225
2023-04-27 17:38:22,776,1376
2023-04-27 17:38:23,771,1415
2023-04-27 17:38:24,827,1252
2023-04-27 17:38:25,830,1332
2023-04-27 17:38:26,775,1466
2023-04-27 17:38:27,813,1320
2023-04-27 17:38:28,826,1251
2023-04-27 17:38:29,780,1430
2023-04-27 17:38:30,786,1396
2023-04-27 17:38:31,834,1258
2023-04-27 17:38:32,813,1350
2023-04-27 17:38:33,780,1474
2023-04-27 17:38:34,828,1279
2023-04-27 17:38:35,830,1243
2023-04-27 17:38:36,800,1411
2023-04-27 17:38:37,800,1377
2023-04-27 17:38:38,833,1251
2023-04-27 17:38:39,821,1347
2023-04-27 17:38:40,769,1459
2023-04-27 17:38:41,805,1301
2023-04-27 17:38:42,793,1297
2023-04-27 17:38:43,770,1465
2023-04-27 17:38:44,784,1383
2023-04-27 17:38:45,838,1267
2023-04-27 17:38:46,829,1360
2023-04-27 17:38:47,799,1406
2023-04-27 17:38:48,832,1245
2023-04-27 17:38:49,812,1329
2023-04-27 17:38:50,780,1480
2023-04-27 17:38:51,794,1388
2023-04-27 17:38:52,842,1295
2023-04-27 17:38:53,793,1483
2023-04-27 17:38:54,816,1407
2023-04-27 17:38:55,857,1274
2023-04-27 17:38:56,811,1442
2023-04-27 17:38:57,815,1467
2023-04-27 17:38:58,848,1265
2023-04-27 17:38:59,838,1345
2023-04-27 17:39:00,788,1476
2023-04-27 17:39:01,819,1297
2023-04-27 17:39:02,817,1244
2023-04-27 17:39:03,790,1386
2023-04-27 17:39:04,775,1379
2023-04-27 17:39:05,812,1227
2023-04-27 17:39:06,790,1292
2023-04-27 17:39:07,756,1442
2023-04-27 17:39:08,779,1289
2023-04-27 17:39:09,789,1182
2023-04-27 17:39:10,777,1280
2023-04-27 17:39:11,765,1349
2023-04-27 17:39:12,821,1234
2023-04-27 17:39:13,815,1281
2023-04-27 17:39:14,791,1489
2023-04-27 17:39:15,815,1410
2023-04-27 17:39:16,843,1265
2023-04-27 17:39:17,802,1375
2023-04-27 17:39:18,810,1443
2023-04-27 17:39:19,823,1233
2023-04-27 17:39:20,806,1223
2023-04-27 17:39:21,765,1434
2023-04-27 17:39:22,786,1297
2023-04-27 17:39:23,789,1191
2023-04-27 17:39:24,805,1211
2023-04-27 17:39:25,765,1396
2023-04-27 17:39:26,804,1227
2023-04-27 17:39:27,810,1225
2023-04-27 17:39:28,818,1243
2023-04-27 17:39:29,769,1435
2023-04-27 17:39:30,815,1282
2023-04-27 17:39:31,818,1294
2023-04-27 17:39:32,784,1469
2023-04-27 17:39:33,787,1473
2023-04-27 17:39:34,846,1297
2023-04-27 17:39:35,805,1390
2023-04-27 17:39:36,804,1429
2023-04-27 17:39:37,844,1256
2023-04-27 17:39:38,847,1255
2023-04-27 17:39:39,790,1421
2023-04-27 17:39:40,836,1344
2023-04-27 17:39:41,834,1250
2023-04-27 17:39:42,781,1419
2023-04-27 17:39:43,774,1455
2023-04-27 17:39:44,836,1286
2023-04-27 17:39:45,834,1238
2023-04-27 17:39:46,800,1429
2023-04-27 17:39:47,843,1302
2023-04-27 17:39:48,865,1283
2023-04-27 17:39:49,792,1447
2023-04-27 17:39:50,797,1485
2023-04-27 17:39:51,849,1310
2023-04-27 17:39:52,830,1359
2023-04-27 17:39:53,776,1465
2023-04-27 17:39:54,846,1298
2023-04-27 17:39:55,844,1258
2023-04-27 17:39:56,797,1419
2023-04-27 17:39:57,820,1405
2023-04-27 17:39:58,851,1268
2023-04-27 17:39:59,823,1388
2023-04-27 17:40:00,786,1482
2023-04-27 17:40:01,816,1297
2023-04-27 17:40:02,813,1209
2023-04-27 17:40:03,779,1348
2023-04-27 17:40:04,774,1293
2023-04-27 17:40:05,801,1191
2023-04-27 17:40:06,800,1274
2023-04-27 17:40:07,758,1441
2023-04-27 17:40:08,792,1299
2023-04-27 17:40:09,808,1294
2023-04-27 17:40:10,771,1452
2023-04-27 17:40:11,782,1383
2023-04-27 17:40:12,825,1233
2023-04-27 17:40:13,816,1334
2023-04-27 17:40:14,773,1374
2023-04-27 17:40:15,812,1217
2023-04-27 17:40:16,818,1226
2023-04-27 17:40:17,768,1363
2023-04-27 17:40:18,760,1337
2023-04-27 17:40:19,807,1231
2023-04-27 17:40:20,761,1396
2023-04-27 17:40:21,743,1432
2023-04-27 17:40:22,797,1299
2023-04-27 17:40:23,814,1248
2023-04-27 17:40:24,774,1446
2023-04-27 17:40:25,820,1275
2023-04-27 17:40:26,827,1239
2023-04-27 17:40:27,808,1357
2023-04-27 17:40:28,773,1437
2023-04-27 17:40:29,821,1248
2023-04-27 17:40:30,821,1242
2023-04-27 17:40:31,780,1440
2023-04-27 17:40:32,798,1331
2023-04-27 17:40:33,849,1252
2023-04-27 17:40:34,838,1370
2023-04-27 17:40:35,803,1492
2023-04-27 17:40:36,849,1284
2023-04-27 17:40:37,844,1260
2023-04-27 17:40:38,797,1367
2023-04-27 17:40:39,779,1325
2023-04-27 17:40:40,820,1224
2023-04-27 17:40:41,788,1383
2023-04-27 17:40:42,767,1446
2023-04-27 17:40:43,797,1314
2023-04-27 17:40:44,830,1244
2023-04-27 17:40:45,794,1353
2023-04-27 17:40:46,789,1282
2023-04-27 17:40:47,809,1213
2023-04-27 17:40:48,815,1217
2023-04-27 17:40:49,754,1373
2023-04-27 17:40:50,783,1313
2023-04-27 17:40:51,817,1232
2023-04-27 17:40:52,800,1300
2023-04-27 17:40:53,765,1451

